CountryIsoCode,Country,indexCode,index,dimension,indicatorCode,indicator,year,value,note
ATG,Antigua and Barbuda,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,10.546,
ATG,Antigua and Barbuda,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,10.546,
ATG,Antigua and Barbuda,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,10.546,
ATG,Antigua and Barbuda,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,77.913,
ATG,Antigua and Barbuda,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,78.152,
ATG,Antigua and Barbuda,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,78.268,
ATG,Antigua and Barbuda,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,78.511,
ATG,Antigua and Barbuda,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,78.691,
ATG,Antigua and Barbuda,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,78.841,
ATG,Antigua and Barbuda,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,78.497,
ATG,Antigua and Barbuda,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,79.236,
ATG,Antigua and Barbuda,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.818,
ATG,Antigua and Barbuda,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.822,
ATG,Antigua and Barbuda,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.824,
ATG,Antigua and Barbuda,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.828,
ATG,Antigua and Barbuda,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.831,
ATG,Antigua and Barbuda,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.82,
ATG,Antigua and Barbuda,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.819,
ATG,Antigua and Barbuda,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.826,
ATG,Antigua and Barbuda,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,18428.045,
ATG,Antigua and Barbuda,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,19265.335,
ATG,Antigua and Barbuda,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,19701.745,
ATG,Antigua and Barbuda,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,20907.676,
ATG,Antigua and Barbuda,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,21761.676,
ATG,Antigua and Barbuda,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,17222.936,
ATG,Antigua and Barbuda,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,17420.066,
ATG,Antigua and Barbuda,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,18783.965,
ATG,Antigua and Barbuda,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,15.559,
ATG,Antigua and Barbuda,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,15.55,
ATG,Antigua and Barbuda,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,15.54,
ATG,Antigua and Barbuda,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,15.531,
ATG,Antigua and Barbuda,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,15.522,
ATG,Antigua and Barbuda,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,15.512,
ATG,Antigua and Barbuda,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,15.512,
ATG,Antigua and Barbuda,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,15.512,
AUS,Australia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,23.248,
AUS,Australia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,22.856,
AUS,Australia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,21.951,
AUS,Australia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,20.428,
AUS,Australia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,21.376,
AUS,Australia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,20.939,
AUS,Australia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,21.08,
AUS,Australia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,21.08,
AUS,Australia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,46562.891,
AUS,Australia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,46712.898,
AUS,Australia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,47086.514,
AUS,Australia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,47256.855,
AUS,Australia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,47054.493,
AUS,Australia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,48074.571,
AUS,Australia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,48075.674,
AUS,Australia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,49257.135,
AUS,Australia,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.933,
AUS,Australia,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.936,
AUS,Australia,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.937,
AUS,Australia,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.941,
AUS,Australia,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.941,
AUS,Australia,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.948,
AUS,Australia,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.949,
AUS,Australia,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.946,
AUS,Australia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,82.655,
AUS,Australia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,82.871,
AUS,Australia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,83.001,
AUS,Australia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,83.387,
AUS,Australia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,83.11,
AUS,Australia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,84.324,
AUS,Australia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,84.526,
AUS,Australia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,83.579,
AUS,Australia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,12.246,
AUS,Australia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,12.352,
AUS,Australia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,12.422,
AUS,Australia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,12.554,
AUS,Australia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,12.657,
AUS,Australia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,12.727,
AUS,Australia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,12.727,
AUS,Australia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,12.727,
AUS,Australia,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,10,
AUT,Austria,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,22,
AUT,Austria,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,12.077,
AUT,Austria,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,12.115,
AUT,Austria,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,12.159,
AUT,Austria,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,12.208,
AUT,Austria,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,12.257,
AUT,Austria,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,12.306,
AUT,Austria,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,12.306,
AUT,Austria,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,12.306,
AUT,Austria,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,81.159,
AUT,Austria,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,81.593,
AUT,Austria,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,81.639,
AUT,Austria,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,81.686,
AUT,Austria,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,81.908,
AUT,Austria,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,81.504,
AUT,Austria,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,81.58,
AUT,Austria,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,82.412,
AUT,Austria,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.91,
AUT,Austria,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.913,
AUT,Austria,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.914,
AUT,Austria,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.917,
AUT,Austria,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.92,
AUT,Austria,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.916,
AUT,Austria,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.92,
AUT,Austria,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.926,
AUT,Austria,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,52352.336,
AUT,Austria,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,53340.757,
AUT,Austria,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,53665.027,
AUT,Austria,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,54677.546,
AUT,Austria,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,55647.006,
AUT,Austria,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,52446.034,
AUT,Austria,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,54360.741,
AUT,Austria,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,56529.663,
AUT,Austria,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,16.033,
AUT,Austria,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,15.897,
AUT,Austria,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,15.944,
AUT,Austria,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,16.022,
AUT,Austria,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,16.076,
AUT,Austria,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,16.124,
AUT,Austria,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,16.367,
AUT,Austria,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,16.367,
AZE,Azerbaijan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2015,13.073,
AZE,Azerbaijan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2016,13.155,
AZE,Azerbaijan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2017,13.237,
AZE,Azerbaijan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2018,13.319,
AZE,Azerbaijan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,13.481,
AZE,Azerbaijan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2020,12.632,
AZE,Azerbaijan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2021,12.678,
AZE,Azerbaijan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2022,12.711,
AZE,Azerbaijan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2015,14398.448,
AZE,Azerbaijan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2016,13388.752,
AZE,Azerbaijan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2017,13587.531,
AZE,Azerbaijan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2018,13533.532,
AZE,Azerbaijan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,13897.393,
AZE,Azerbaijan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2020,13683.77,
AZE,Azerbaijan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2021,14408.107,
AZE,Azerbaijan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2022,15018.054,
AZE,Azerbaijan,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.751,
AZE,Azerbaijan,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.752,
AZE,Azerbaijan,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.754,
AZE,Azerbaijan,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.757,
AZE,Azerbaijan,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.762,
AZE,Azerbaijan,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.722,
AZE,Azerbaijan,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.738,
AZE,Azerbaijan,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.76,
AZE,Azerbaijan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,71.451,
AZE,Azerbaijan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,72.004,
AZE,Azerbaijan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,72.248,
AZE,Azerbaijan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,72.76,
AZE,Azerbaijan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,73.102,
AZE,Azerbaijan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,66.868,
AZE,Azerbaijan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,69.366,
AZE,Azerbaijan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,73.488,
AZE,Azerbaijan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,10.476,
AZE,Azerbaijan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,10.555,
AZE,Azerbaijan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,10.545,
AZE,Azerbaijan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,10.542,
AZE,Azerbaijan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,10.543,
AZE,Azerbaijan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,10.556,
AZE,Azerbaijan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,10.556,
AZE,Azerbaijan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,10.556,
AZE,Azerbaijan,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,89,
BDI,Burundi,HDI,Human Development Index,,hdi_rank,HDI Rank,2022,187,
BDI,Burundi,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,2.285,
BDI,Burundi,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,2.545,
BDI,Burundi,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,2.805,
BDI,Burundi,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,2.963,
BDI,Burundi,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,3.129,
BDI,Burundi,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,3.305,
BDI,Burundi,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,3.305,
BDI,Burundi,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,3.305,
BDI,Burundi,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,60.217,
BDI,Burundi,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,60.793,
BDI,Burundi,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,61.553,
BDI,Burundi,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,61.688,
BDI,Burundi,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,62.351,
BDI,Burundi,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,61.566,
BDI,Burundi,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,61.663,
